path,class,source,split
data/resisc45/industrial/resisc45_14190.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_07823.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_13787.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_00221.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_03661.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_13249.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_08151.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_03819.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_12669.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_05231.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_15321.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_11604.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_08436.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_08631.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_14019.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_15740.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_04418.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_07585.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_01068.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_16242.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_08371.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_01935.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_03263.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_16485.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_09212.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_13023.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_03949.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_11818.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_01609.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_09167.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_10556.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_00318.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_11137.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_00870.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_00085.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_16715.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_18006.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_15493.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_04212.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_06391.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_03987.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_01584.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_14091.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_17812.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_18564.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_18819.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_12839.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_09760.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_02317.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_07160.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_17073.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_15668.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_15573.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_16260.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_14055.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_16446.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_08641.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_12930.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_06358.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_15725.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_06217.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_09861.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_06980.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_03753.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_18101.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_14090.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_17679.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_08369.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_12929.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_11881.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_11989.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_05243.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_02182.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_18602.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_16165.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_03241.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_13905.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_13020.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_01144.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_06262.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_18895.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_16700.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_07378.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_12798.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_06714.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_08661.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_05817.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_08181.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_07203.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_15337.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_05322.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_15077.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_06729.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_09138.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_11088.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_08719.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_00292.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_17091.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_03062.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_18357.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_18632.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_17912.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_03667.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_01126.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_14455.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_11846.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_10809.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_04573.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_03015.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_17770.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_11078.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_14778.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_03260.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_04661.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_03526.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_12817.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_00977.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_06592.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_09489.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_11812.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_12648.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_15236.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_01054.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_01998.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_01386.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_08403.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_06584.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_15155.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_04436.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_14166.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_08558.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_09351.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_11587.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_12490.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_10329.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_02387.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_03588.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_01246.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_18352.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_07404.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_14600.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_13082.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_04973.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_00984.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_13577.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_03012.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_09240.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_10390.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_00981.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_04710.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_12251.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_13605.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_01458.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_12880.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_12605.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_00214.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_12245.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_07830.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_07085.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_11769.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_01448.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_08730.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_03326.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_08916.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_04784.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_11783.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_10434.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_00772.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_06701.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_01920.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_01259.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_16177.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_10687.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_00173.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_09504.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_10620.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_04903.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_03500.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_04813.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_09243.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_14582.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_02220.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_17360.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_16802.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_03709.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_01797.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_01765.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_16935.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_06698.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_13939.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_06936.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_00084.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_18091.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_00479.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_05201.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_02652.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_00461.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_10622.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_07208.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_11048.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_12097.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_03886.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_16279.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_10185.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_08195.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_11405.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_14623.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_11040.jpg,commercial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_08420.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_17599.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_00581.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_16346.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_07164.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_09908.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_13467.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_07792.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_16111.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_17084.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_09567.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_08928.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_08459.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_08469.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_05796.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_04932.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_09369.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_09270.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_18709.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_08255.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_02068.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_01352.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_04236.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_05373.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_05338.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_09443.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_18274.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_08717.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_07319.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_08737.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_03427.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_18403.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_14841.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_07522.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_16420.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_12792.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_00711.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_08058.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_04485.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_08795.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_01756.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_08654.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_10120.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_16265.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_14295.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_07092.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_12790.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_18047.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_03789.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_06787.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_08899.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_05845.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_09600.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_15678.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_04434.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_04133.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_12533.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_07859.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_11694.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_03690.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_15538.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_06067.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_08618.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_15737.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_08231.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_18407.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_12086.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_17806.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_04777.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_14810.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_17607.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_00360.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_14294.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_07290.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_17797.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_04939.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_17719.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_03973.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_13948.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_06194.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_15902.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_02903.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_18211.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_04475.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_13758.jpg,commercial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_02678.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_02277.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_07748.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_10089.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_07357.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_08102.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_01190.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_13335.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_05181.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_00558.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_12654.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_13714.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_08216.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_11106.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_05630.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_03756.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_04046.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_01236.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_04379.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_09972.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_03030.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_07326.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_07337.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_05909.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_01818.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_02828.jpg,industrial,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_10357.jpg,commercial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_05527.jpg,industrial,NWPU-RESISC45,train
data/resisc45/dense_residential/resisc45_15132.jpg,dense_residential,NWPU-RESISC45,train
data/resisc45/commercial/resisc45_06111.jpg,commercial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_05334.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_16502.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_07396.jpg,sparse_residential,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_12053.jpg,industrial,NWPU-RESISC45,train
data/resisc45/industrial/resisc45_00300.jpg,industrial,NWPU-RESISC45,train
data/resisc45/sparse_residential/resisc45_06039.jpg,sparse_residential,NWPU-RESISC45,train
